Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Additional_Notes	sample_id	group	workflow
marine_sample_2_semibin2:concoct.57	100.0	0.96	Gradient Boost (General Model)	11	0.919	7416	277.0297758447641	2698965	0.65	2989	None	marine_sample_2	marine	MetaflowX
marine_sample_2_semibin2:concoct.61	70.32	1.93	Neural Network (Specific Model)	11	0.922	5061	246.52762430939225	1444076	0.43	1810	None	marine_sample_2	marine	MetaflowX
marine_sample_2_semibin2:concoct.69	65.9	1.02	Neural Network (Specific Model)	11	0.902	4912	274.3598402323893	2508013	0.69	2754	None	marine_sample_2	marine	MetaflowX
marine_sample_2_semibin2:concoct.72	74.01	0.1	Neural Network (Specific Model)	11	0.852	4670	244.12206266318535	1314855	0.31	1532	None	marine_sample_2	marine	MetaflowX
marine_sample_2_semibin2:concoct.81	52.87	0.56	Neural Network (Specific Model)	11	0.894	3588	262.5697606538237	1507183	0.3	1713	None	marine_sample_2	marine	MetaflowX
marine_sample_2_semibin2:concoct.86	58.51	0.9	Neural Network (Specific Model)	11	0.856	3841	257.0775011742602	1914668	0.47	2129	None	marine_sample_2	marine	MetaflowX
marine_sample_3_MetaDecoder:concoct.32	95.57	0.21	Neural Network (Specific Model)	11	0.891	38970	300.08308248043346	3351270	0.63	3322	None	marine_sample_3	marine	MetaflowX
marine_sample_3_MetaDecoder:concoct.40	79.93	3.19	Neural Network (Specific Model)	11	0.885	9621	303.88998311761395	3657582	0.39	3554	None	marine_sample_3	marine	MetaflowX
marine_sample_3_MetaDecoder:concoct.41	98.78	1.38	Neural Network (Specific Model)	11	0.893	21044	323.76610090676587	4668606	0.5	4301	None	marine_sample_3	marine	MetaflowX
marine_sample_3_MetaDecoder:concoct.60	88.72	1.43	Neural Network (Specific Model)	11	0.871	8186	281.8905812869133	3120029	0.64	3217	None	marine_sample_3	marine	MetaflowX
marine_sample_3_MetaDecoder:concoct.63	89.32	1.43	Neural Network (Specific Model)	11	0.875	9447	299.7873844480696	3771787	0.57	3678	None	marine_sample_3	marine	MetaflowX
marine_sample_3_MetaDecoder:concoct.65	92.29	3.14	Neural Network (Specific Model)	11	0.842	10705	265.0702042733036	4012627	0.54	4259	None	marine_sample_3	marine	MetaflowX
marine_sample_3_MetaDecoder:concoct.77	74.57	0.05	Neural Network (Specific Model)	11	0.93	4302	230.7995085995086	1507519	0.49	2035	None	marine_sample_3	marine	MetaflowX
marine_sample_3_MetaDecoder:concoct.82	63.5	9.26	Neural Network (Specific Model)	11	0.876	4290	262.9971517348524	3472180	0.44	3862	None	marine_sample_3	marine	MetaflowX
marine_sample_3_MetaDecoder:concoct.84	52.38	1.12	Neural Network (Specific Model)	11	0.877	3619	252.26823607427056	2596221	0.59	3016	None	marine_sample_3	marine	MetaflowX
marine_sample_3_MetaDecoder:concoct.88	55.98	0.49	Neural Network (Specific Model)	11	0.889	3685	262.2502578205569	2569592	0.63	2909	None	marine_sample_3	marine	MetaflowX
marine_sample_3_semibin2:MetaDecoder.11	100.0	0.0	Neural Network (Specific Model)	11	0.887	352933	326.4550013931457	3959269	0.44	3589	None	marine_sample_3	marine	MetaflowX
marine_sample_3_semibin2:MetaDecoder.12	100.0	1.51	Neural Network (Specific Model)	11	0.885	205146	318.0212935323383	5406805	0.46	5025	None	marine_sample_3	marine	MetaflowX
marine_sample_3_semibin2:MetaDecoder.14	99.81	1.28	Neural Network (Specific Model)	11	0.845	109824	309.71560130010835	4053149	0.66	3692	None	marine_sample_3	marine	MetaflowX
marine_sample_3_semibin2:MetaDecoder.17	99.97	0.02	Neural Network (Specific Model)	11	0.858	107012	324.20791869574424	5350052	0.44	4723	None	marine_sample_3	marine	MetaflowX
marine_sample_3_semibin2:MetaDecoder.21	100.0	0.34	Neural Network (Specific Model)	11	0.874	66674	284.164936220706	3280793	0.49	3371	None	marine_sample_3	marine	MetaflowX
marine_sample_3_semibin2:MetaDecoder.25	99.4	0.21	Neural Network (Specific Model)	11	0.903	37221	348.19465648854964	3934493	0.32	3406	None	marine_sample_3	marine	MetaflowX
marine_sample_3_semibin2:MetaDecoder.36	83.94	0.57	Neural Network (Specific Model)	11	0.841	24032	318.697994269341	3961860	0.45	3490	None	marine_sample_3	marine	MetaflowX
marine_sample_3_semibin2:MetaDecoder.4	99.97	0.02	Neural Network (Specific Model)	11	0.919	2510300	339.0553691275168	3296093	0.31	2980	None	marine_sample_3	marine	MetaflowX
marine_sample_3_semibin2:MetaDecoder.41	94.25	1.54	Neural Network (Specific Model)	11	0.761	13644	273.67361628195584	4339883	0.43	4029	None	marine_sample_3	marine	MetaflowX
marine_sample_3_semibin2:MetaDecoder.46	90.72	1.57	Neural Network (Specific Model)	11	0.896	17301	323.3483247811651	3584157	0.35	3313	None	marine_sample_3	marine	MetaflowX
marine_sample_3_semibin2:MetaDecoder.5	100.0	0.06	Neural Network (Specific Model)	11	0.921	2363190	320.494708994709	2363190	0.42	2268	None	marine_sample_3	marine	MetaflowX
marine_sample_3_semibin2:MetaDecoder.50	82.71	0.59	Neural Network (Specific Model)	11	0.881	20025	316.46846254927726	3277245	0.48	3044	None	marine_sample_3	marine	MetaflowX
marine_sample_3_semibin2:MetaDecoder.55	95.27	1.26	Neural Network (Specific Model)	11	0.884	16128	354.62006291506464	6877680	0.35	5722	None	marine_sample_3	marine	MetaflowX
marine_sample_3_semibin2:MetaDecoder.56	81.87	0.16	Neural Network (Specific Model)	11	0.892	10791	316.94320080187106	3186542	0.42	2993	None	marine_sample_3	marine	MetaflowX
marine_sample_3_semibin2:MetaDecoder.65	79.47	2.73	Neural Network (Specific Model)	11	0.893	6611	298.06816245384834	3521101	0.35	3521	None	marine_sample_3	marine	MetaflowX
marine_sample_3_semibin2:MetaDecoder.66	86.58	1.59	Neural Network (Specific Model)	11	0.922	7366	287.9794138171668	2680457	0.45	2866	None	marine_sample_3	marine	MetaflowX
marine_sample_3_semibin2:MetaDecoder.7	100.0	0.04	Neural Network (Specific Model)	11	0.954	1739450	327.6375442739079	1739450	0.63	1694	None	marine_sample_3	marine	MetaflowX
marine_sample_3_semibin2:MetaDecoder.73	76.09	0.13	Neural Network (Specific Model)	11	0.961	6235	267.5544794188862	1031289	0.35	1239	None	marine_sample_3	marine	MetaflowX
marine_sample_3_semibin2:MetaDecoder.82	56.94	0.97	Neural Network (Specific Model)	11	0.902	3756	256.56435006435004	2647367	0.62	3108	None	marine_sample_3	marine	MetaflowX
marine_sample_3_semibin2:MetaDecoder.86	55.38	0.83	Neural Network (Specific Model)	11	0.937	3549	233.6831746031746	1171777	0.62	1575	None	marine_sample_3	marine	MetaflowX
marine_sample_3_semibin2:MetaDecoder.87	58.95	4.55	Neural Network (Specific Model)	11	0.848	3140	255.2806221646144	2785010	0.38	3086	None	marine_sample_3	marine	MetaflowX
marine_sample_3_semibin2:MetaDecoder.9	100.0	0.84	Neural Network (Specific Model)	11	0.902	1079196	316.0032278889606	3251171	0.65	3098	None	marine_sample_3	marine	MetaflowX
marine_sample_3_semibin2:MetaDecoder:concoct.53	79.63	1.88	Neural Network (Specific Model)	11	0.815	12895	288.5821792526783	4056160	0.43	3827	None	marine_sample_3	marine	MetaflowX
marine_sample_3_semibin2:concoct.1	99.98	0.34	Neural Network (Specific Model)	11	0.87	3481660	308.3308225369087	3522059	0.5	3319	None	marine_sample_3	marine	MetaflowX
marine_sample_3_semibin2:concoct.16	100.0	0.25	Neural Network (Specific Model)	11	0.888	205488	322.3892370866652	5030675	0.51	4627	None	marine_sample_3	marine	MetaflowX
marine_sample_3_semibin2:concoct.25	99.93	0.45	Neural Network (Specific Model)	11	0.905	55584	314.5694879832811	3985631	0.59	3828	None	marine_sample_3	marine	MetaflowX
marine_sample_3_semibin2:concoct.26	99.49	0.13	Neural Network (Specific Model)	11	0.558	88031	325.0	1397865	0.34	801	None	marine_sample_3	marine	MetaflowX
marine_sample_3_semibin2:concoct.27	99.93	0.09	Neural Network (Specific Model)	11	0.828	58295	285.9041132478632	3871593	0.27	3744	None	marine_sample_3	marine	MetaflowX
marine_sample_3_semibin2:concoct.30	99.53	2.4	Neural Network (Specific Model)	11	0.894	39220	322.97304189435334	2970445	0.34	2745	None	marine_sample_3	marine	MetaflowX
marine_sample_3_semibin2:concoct.39	97.08	0.43	Neural Network (Specific Model)	11	0.91	22801	302.2930402930403	3531838	0.62	3549	None	marine_sample_3	marine	MetaflowX
marine_sample_3_semibin2:concoct.42	95.41	0.29	Neural Network (Specific Model)	11	0.918	20540	270.5089588377724	1815698	0.43	2065	None	marine_sample_3	marine	MetaflowX
marine_sample_3_semibin2:concoct.44	80.83	4.71	Neural Network (Specific Model)	11	0.89	19319	330.2852912142152	3379478	0.39	3039	None	marine_sample_3	marine	MetaflowX
marine_sample_3_semibin2:concoct.51	90.31	1.58	Neural Network (Specific Model)	11	0.914	7508	289.60807017543857	2702673	0.57	2850	None	marine_sample_3	marine	MetaflowX
marine_sample_3_semibin2:concoct.54	85.05	1.86	Neural Network (Specific Model)	11	0.903	7099	287.3386046511628	3075539	0.68	3225	None	marine_sample_3	marine	MetaflowX
marine_sample_3_semibin2:concoct.59	51.25	9.05	Neural Network (Specific Model)	11	0.909	8353	293.6987897803676	2159799	0.47	2231	None	marine_sample_3	marine	MetaflowX
marine_sample_3_semibin2:concoct.60	81.78	1.09	Neural Network (Specific Model)	11	0.876	6917	291.6851119894598	3027093	0.45	3036	None	marine_sample_3	marine	MetaflowX
marine_sample_3_semibin2:concoct.65	57.16	5.19	Neural Network (Specific Model)	11	0.897	5756	282.1559155336997	3255217	0.55	3457	None	marine_sample_3	marine	MetaflowX
marine_sample_3_semibin2:concoct.67	66.15	7.34	Neural Network (Specific Model)	11	0.908	3642	263.3018018018018	3083350	0.64	3552	None	marine_sample_3	marine	MetaflowX
marine_sample_3_semibin2:concoct.70	73.27	0.13	Neural Network (Specific Model)	11	0.888	4451	269.5500732779678	1859542	0.6	2047	None	marine_sample_3	marine	MetaflowX
marine_sample_3_semibin2:concoct.72	60.81	0.24	Neural Network (Specific Model)	11	0.917	4823	270.0014738393515	1196828	0.31	1357	None	marine_sample_3	marine	MetaflowX
marine_sample_3_semibin2:concoct.82	62.72	0.44	Neural Network (Specific Model)	11	0.91	4023	260.51476793248946	2436119	0.59	2844	None	marine_sample_3	marine	MetaflowX
marine_sample_4_MetaDecoder:concoct.0	100.0	0.18	Neural Network (Specific Model)	11	0.865	4972168	337.81135186057463	4972168	0.48	4246	None	marine_sample_4	marine	MetaflowX
marine_sample_4_MetaDecoder:concoct.10	100.0	0.06	Neural Network (Specific Model)	11	0.921	2363180	320.4902998236332	2363180	0.42	2268	None	marine_sample_4	marine	MetaflowX
marine_sample_4_MetaDecoder:concoct.13	100.0	0.04	Neural Network (Specific Model)	11	0.954	1739479	327.919621749409	1739479	0.63	1692	None	marine_sample_4	marine	MetaflowX
marine_sample_4_MetaDecoder:concoct.14	99.99	0.58	Neural Network (Specific Model)	11	0.852	1667149	260.3116457080372	1667149	0.54	1829	None	marine_sample_4	marine	MetaflowX
marine_sample_4_MetaDecoder:concoct.15	100.0	0.26	Neural Network (Specific Model)	11	0.865	1293955	308.5837474422684	3653702	0.64	3421	None	marine_sample_4	marine	MetaflowX
marine_sample_4_MetaDecoder:concoct.17	100.0	0.48	Neural Network (Specific Model)	11	0.867	527977	337.7967637540453	7213266	0.73	6180	None	marine_sample_4	marine	MetaflowX
marine_sample_4_MetaDecoder:concoct.19	99.92	0.02	Neural Network (Specific Model)	11	0.558	397845	353.7784730913642	1518559	0.35	799	None	marine_sample_4	marine	MetaflowX
marine_sample_4_MetaDecoder:concoct.23	99.92	0.45	Neural Network (Specific Model)	11	0.844	194598	311.643238909674	4136635	0.66	3742	None	marine_sample_4	marine	MetaflowX
marine_sample_4_MetaDecoder:concoct.27	99.98	0.84	Neural Network (Specific Model)	11	0.902	109711	311.7788242936018	3187234	0.65	3079	None	marine_sample_4	marine	MetaflowX
marine_sample_4_MetaDecoder:concoct.3	99.98	0.64	Neural Network (Specific Model)	11	0.877	4079421	304.2011523046092	4145238	0.52	3992	None	marine_sample_4	marine	MetaflowX
marine_sample_4_MetaDecoder:concoct.32	100.0	0.04	Neural Network (Specific Model)	11	0.868	107447	299.78691983122366	2451053	0.33	2370	None	marine_sample_4	marine	MetaflowX
marine_sample_4_MetaDecoder:concoct.39	99.92	0.74	Neural Network (Specific Model)	11	0.92	46072	262.6496649292628	2288454	0.48	2686	None	marine_sample_4	marine	MetaflowX
marine_sample_4_MetaDecoder:concoct.4	100.0	0.0	Neural Network (Specific Model)	11	0.887	3899915	327.97868106878906	3899915	0.44	3518	None	marine_sample_4	marine	MetaflowX
marine_sample_4_MetaDecoder:concoct.45	92.45	4.02	Neural Network (Specific Model)	11	0.841	18040	275.5539083557952	3642835	0.27	3710	None	marine_sample_4	marine	MetaflowX
marine_sample_4_MetaDecoder:concoct.5	100.0	0.7	Neural Network (Specific Model)	11	0.886	2188458	386.6412847347528	7244657	0.35	5542	None	marine_sample_4	marine	MetaflowX
marine_sample_4_MetaDecoder:concoct.51	85.62	3.72	Neural Network (Specific Model)	11	0.883	18421	310.9363719791985	3448882	0.48	3269	None	marine_sample_4	marine	MetaflowX
marine_sample_4_MetaDecoder:concoct.53	90.08	1.49	Neural Network (Specific Model)	11	0.886	16635	316.0280215114633	3775580	0.39	3533	None	marine_sample_4	marine	MetaflowX
marine_sample_4_MetaDecoder:concoct.58	88.19	0.1	Neural Network (Specific Model)	11	0.958	10606	276.86791098348885	1203002	0.35	1393	None	marine_sample_4	marine	MetaflowX
marine_sample_4_MetaDecoder:concoct.59	83.88	1.26	Neural Network (Specific Model)	11	0.911	8323	285.27596527985634	3134881	0.62	3341	None	marine_sample_4	marine	MetaflowX
marine_sample_4_MetaDecoder:concoct.6	99.98	0.22	Neural Network (Specific Model)	11	0.89	3424923	308.8649058894961	3424923	0.63	3294	None	marine_sample_4	marine	MetaflowX
marine_sample_4_MetaDecoder:concoct.63	85.95	1.68	Neural Network (Specific Model)	11	0.893	8226	287.41751990898746	4236446	0.55	4395	None	marine_sample_4	marine	MetaflowX
marine_sample_4_MetaDecoder:concoct.67	83.8	0.37	Neural Network (Specific Model)	11	0.903	7146	270.0695093457944	3064842	0.61	3424	None	marine_sample_4	marine	MetaflowX
marine_sample_4_MetaDecoder:concoct.7	100.0	0.99	Neural Network (Specific Model)	11	0.876	3176254	320.419510513616	3176254	0.57	2901	None	marine_sample_4	marine	MetaflowX
marine_sample_4_MetaDecoder:concoct.70	80.53	1.25	Neural Network (Specific Model)	11	0.907	5230	287.5052631578947	3156435	0.58	3325	None	marine_sample_4	marine	MetaflowX
marine_sample_4_MetaDecoder:concoct.72	71.15	2.02	Neural Network (Specific Model)	11	0.881	4135	278.6629704301075	2816858	0.57	2976	None	marine_sample_4	marine	MetaflowX
marine_sample_4_MetaDecoder:concoct.74	61.02	3.71	Neural Network (Specific Model)	11	0.878	3581	262.10677555958864	2955236	0.43	3306	None	marine_sample_4	marine	MetaflowX
marine_sample_4_MetaDecoder:concoct.9	100.0	0.19	Neural Network (Specific Model)	11	0.913	2562255	306.0207598903251	2562255	0.44	2553	None	marine_sample_4	marine	MetaflowX
marine_sample_4_MetaDecoder:semibin2.2	100.0	0.88	Neural Network (Specific Model)	11	0.879	4397519	334.35406946604456	4397519	0.45	3858	None	marine_sample_4	marine	MetaflowX
marine_sample_4_MetaDecoder:semibin2.35	100.0	0.12	Neural Network (Specific Model)	11	0.878	100538	339.6344791393335	4417159	0.45	3811	None	marine_sample_4	marine	MetaflowX
marine_sample_4_MetaDecoder:semibin2.48	99.93	0.15	Neural Network (Specific Model)	11	0.89	22990	330.8803245436105	3843345	0.39	3451	None	marine_sample_4	marine	MetaflowX
marine_sample_4_MetaDecoder:semibin2.58	98.89	3.0	Neural Network (Specific Model)	11	0.953	12327	293.2417302798982	1804537	0.46	1965	None	marine_sample_4	marine	MetaflowX
marine_sample_4_MetaDecoder:semibin2.63	87.55	2.65	Neural Network (Specific Model)	11	0.903	7909	285.0122025625381	3100341	0.68	3278	None	marine_sample_4	marine	MetaflowX
marine_sample_4_MetaDecoder:semibin2.64	85.16	0.3	Neural Network (Specific Model)	11	0.89	8484	295.5950577200577	5514552	0.59	5544	None	marine_sample_4	marine	MetaflowX
marine_sample_4_MetaDecoder:semibin2.70	61.44	0.55	Neural Network (Specific Model)	11	0.89	7498	217.2543595911004	1213718	0.32	1663	None	marine_sample_4	marine	MetaflowX
marine_sample_4_MetaDecoder:semibin2.76	56.77	1.15	Neural Network (Specific Model)	11	0.905	3722	262.3487394957983	1859389	0.55	2142	None	marine_sample_4	marine	MetaflowX
marine_sample_4_semibin2:concoct.29	70.31	0.66	Neural Network (Specific Model)	11	0.9	112560	323.1951023685267	2678384	0.46	2491	None	marine_sample_4	marine	MetaflowX
marine_sample_4_semibin2:concoct.37	99.72	0.63	Neural Network (Specific Model)	11	0.891	37654	307.781724137931	3002531	0.33	2900	None	marine_sample_4	marine	MetaflowX
marine_sample_4_semibin2:concoct.38	99.71	0.14	Neural Network (Specific Model)	11	0.922	33949	277.23023023023023	1792658	0.43	1998	None	marine_sample_4	marine	MetaflowX
marine_sample_4_semibin2:concoct.41	99.74	1.43	Neural Network (Specific Model)	11	0.764	21837	286.2659798642004	4791657	0.43	4271	None	marine_sample_4	marine	MetaflowX
marine_sample_4_semibin2:concoct.42	99.42	0.92	Neural Network (Specific Model)	11	0.906	25400	307.5244155844156	3911589	0.59	3850	None	marine_sample_4	marine	MetaflowX
marine_sample_4_semibin2:concoct.43	93.35	0.13	Neural Network (Specific Model)	11	0.917	24405	273.16821971554685	1816927	0.43	2039	None	marine_sample_4	marine	MetaflowX
marine_sample_4_semibin2:concoct.51	90.54	1.07	Neural Network (Specific Model)	11	0.901	11096	273.70973348783315	3137950	0.66	3452	None	marine_sample_4	marine	MetaflowX
marine_sample_4_semibin2:concoct.68	71.64	0.25	Neural Network (Specific Model)	11	0.917	4388	287.6521591295478	2763444	0.4	2941	None	marine_sample_4	marine	MetaflowX
marine_sample_4_semibin2:concoct.69	59.56	7.68	Neural Network (Specific Model)	11	0.888	3830	273.65820073439414	3016586	0.45	3268	None	marine_sample_4	marine	MetaflowX
marine_sample_4_semibin2:concoct.71	54.05	1.94	Neural Network (Specific Model)	11	0.922	3787	271.21661569826705	1729485	0.31	1962	None	marine_sample_4	marine	MetaflowX
marine_sample_4_semibin2:concoct.75	51.61	0.21	Neural Network (Specific Model)	11	0.898	3432	265.33116319444446	2038588	0.37	2304	None	marine_sample_4	marine	MetaflowX
marine_sample_5_MetaDecoder:concoct.10	100.0	0.04	Neural Network (Specific Model)	11	0.879	2513066	348.56447621666206	4324097	0.45	3637	None	marine_sample_5	marine	MetaflowX
marine_sample_5_MetaDecoder:concoct.11	100.0	0.06	Neural Network (Specific Model)	11	0.921	2363178	320.4916225749559	2363178	0.42	2268	None	marine_sample_5	marine	MetaflowX
marine_sample_5_MetaDecoder:concoct.16	99.99	1.27	Neural Network (Specific Model)	11	0.906	1020491	275.4652466367713	2429477	0.59	2676	None	marine_sample_5	marine	MetaflowX
marine_sample_5_MetaDecoder:concoct.19	100.0	0.53	Neural Network (Specific Model)	11	0.871	264101	330.0710113741162	3694895	0.45	3253	None	marine_sample_5	marine	MetaflowX
marine_sample_5_MetaDecoder:concoct.2	100.0	0.18	Neural Network (Specific Model)	11	0.865	4972163	337.8325482807348	4972163	0.48	4246	None	marine_sample_5	marine	MetaflowX
marine_sample_5_MetaDecoder:concoct.20	99.95	1.06	Neural Network (Specific Model)	11	0.867	145538	324.224331051649	3601501	0.55	3214	None	marine_sample_5	marine	MetaflowX
marine_sample_5_MetaDecoder:concoct.22	99.99	0.33	Neural Network (Specific Model)	11	0.924	172911	347.0790762771169	4824011	0.67	4287	None	marine_sample_5	marine	MetaflowX
marine_sample_5_MetaDecoder:concoct.23	100.0	0.19	Neural Network (Specific Model)	11	0.868	106240	322.1475446933695	4917029	0.39	4419	None	marine_sample_5	marine	MetaflowX
marine_sample_5_MetaDecoder:concoct.26	99.99	0.0	Neural Network (Specific Model)	11	0.858	107020	324.21951731374605	5399551	0.44	4765	None	marine_sample_5	marine	MetaflowX
