binner	BinScore	avg_counts	dataset
metabat_binny	>0.6	1	strain
metabat_binny	>0.7	1.5	strain
metabat_binny	>0.8	1.11111111111111	strain
metabat_binny	>0.9	2.94736842105263	strain
metabat_binny	>=0.5	1.44444444444444	strain
metabat_concoct	<0.5	26.75	strain
metabat_concoct	>0.6	1	strain
metabat_concoct	>0.7	1	strain
metabat_concoct	>0.8	1.16666666666667	strain
metabat_concoct	>0.9	2.44444444444444	strain
metabat_concoct	>=0.5	1.5	strain
metabat_concoct_binny	<0.5	27.55	strain
metabat_concoct_binny	>0.6	1.16666666666667	strain
metabat_concoct_binny	>0.7	1.25	strain
metabat_concoct_binny	>0.8	1.5	strain
metabat_concoct_binny	>0.9	3.89473684210526	strain
metabat_concoct_binny	>=0.5	1.63636363636364	strain
metabinner_binny	<0.5	5.65	strain
metabinner_binny	>0.6	1.84615384615385	strain
metabinner_binny	>0.7	1.42857142857143	strain
metabinner_binny	>0.8	1.33333333333333	strain
metabinner_binny	>0.9	3.15789473684211	strain
metabinner_binny	>=0.5	1.84615384615385	strain
metabinner_comebin	<0.5	60.65	strain
metabinner_comebin	>0.6	2	strain
metabinner_comebin	>0.7	1.58823529411765	strain
metabinner_comebin	>0.8	1.2	strain
metabinner_comebin	>0.9	3.15789473684211	strain
metabinner_comebin	>=0.5	3.57894736842105	strain
metabinner_comebin_binny	<0.5	61.45	strain
metabinner_comebin_binny	>0.6	2.1875	strain
metabinner_comebin_binny	>0.7	1.64705882352941	strain
metabinner_comebin_binny	>0.8	1.66666666666667	strain
metabinner_comebin_binny	>0.9	4.73684210526316	strain
metabinner_comebin_binny	>=0.5	3.89473684210526	strain
metabinner_comebin_concoct	<0.5	80.75	strain
metabinner_comebin_concoct	>0.6	2.125	strain
metabinner_comebin_concoct	>0.7	1.61111111111111	strain
metabinner_comebin_concoct	>0.8	1.41666666666667	strain
metabinner_comebin_concoct	>0.9	4.10526315789474	strain
metabinner_comebin_concoct	>=0.5	3.84210526315789	strain
metabinner_comebin_concoct_binny	<0.5	81.55	strain
metabinner_comebin_concoct_binny	>0.6	2.3125	strain
metabinner_comebin_concoct_binny	>0.7	1.66666666666667	strain
metabinner_comebin_concoct_binny	>0.8	1.92307692307692	strain
metabinner_comebin_concoct_binny	>0.9	5.68421052631579	strain
metabinner_comebin_concoct_binny	>=0.5	4.15789473684211	strain
metabinner_comebin_metabat	<0.5	67.3	strain
metabinner_comebin_metabat	>0.6	2.125	strain
metabinner_comebin_metabat	>0.7	1.70588235294118	strain
metabinner_comebin_metabat	>0.8	1.27272727272727	strain
metabinner_comebin_metabat	>0.9	4.52631578947368	strain
metabinner_comebin_metabat	>=0.5	3.75	strain
metabinner_comebin_metabat_binny	<0.5	68.1	strain
metabinner_comebin_metabat_binny	>0.6	2.3125	strain
metabinner_comebin_metabat_binny	>0.7	1.76470588235294	strain
metabinner_comebin_metabat_binny	>0.8	1.69230769230769	strain
metabinner_comebin_metabat_binny	>0.9	6.10526315789474	strain
metabinner_comebin_metabat_binny	>=0.5	4.05	strain
metabinner_comebin_metabat_concoct	<0.5	87.4	strain
metabinner_comebin_metabat_concoct	>0.6	2.25	strain
metabinner_comebin_metabat_concoct	>0.7	1.72222222222222	strain
metabinner_comebin_metabat_concoct	>0.8	1.46153846153846	strain
metabinner_comebin_metabat_concoct	>0.9	5.47368421052632	strain
metabinner_comebin_metabat_concoct	>=0.5	4	strain
metabinner_comebin_metabat_concoct_binny	<0.5	88.2	strain
metabinner_comebin_metabat_concoct_binny	>0.6	2.4375	strain
metabinner_comebin_metabat_concoct_binny	>0.7	1.77777777777778	strain
metabinner_comebin_metabat_concoct_binny	>0.8	1.92857142857143	strain
metabinner_comebin_metabat_concoct_binny	>0.9	7.05263157894737	strain
metabinner_comebin_metabat_concoct_binny	>=0.5	4.3	strain
metabinner_concoct	<0.5	24.95	strain
metabinner_concoct	>0.6	1.91666666666667	strain
metabinner_concoct	>0.7	1.4	strain
metabinner_concoct	>0.8	1.18181818181818	strain
metabinner_concoct	>0.9	2.52631578947368	strain
metabinner_concoct	>=0.5	1.76923076923077	strain
metabinner_concoct_binny	<0.5	25.75	strain
metabinner_concoct_binny	>0.6	2	strain
metabinner_concoct_binny	>0.7	1.46666666666667	strain
metabinner_concoct_binny	>0.8	1.61538461538462	strain
metabinner_concoct_binny	>0.9	4.10526315789474	strain
metabinner_concoct_binny	>=0.5	2.07142857142857	strain
metabinner_maxbin	<0.5	29.55	strain
metabinner_maxbin	>0.6	2.3125	strain
metabinner_maxbin	>0.7	1.5625	strain
metabinner_maxbin	>0.8	1.08333333333333	strain
metabinner_maxbin	>0.9	2.84210526315789	strain
metabinner_maxbin	>=0.5	2.25	strain
metabinner_maxbin_binny	<0.5	30.35	strain
metabinner_maxbin_binny	>0.6	2.5	strain
metabinner_maxbin_binny	>0.7	1.625	strain
metabinner_maxbin_binny	>0.8	1.5	strain
metabinner_maxbin_binny	>0.9	4.42105263157895	strain
metabinner_maxbin_binny	>=0.5	2.625	strain
metabinner_maxbin_comebin	<0.5	85.35	strain
metabinner_maxbin_comebin	>0.6	2.82352941176471	strain
metabinner_maxbin_comebin	>0.7	1.94117647058824	strain
metabinner_maxbin_comebin	>0.8	1.30769230769231	strain
metabinner_maxbin_comebin	>0.9	4.42105263157895	strain
metabinner_maxbin_comebin	>=0.5	4.3	strain
metabinner_maxbin_comebin_binny	<0.5	86.15	strain
metabinner_maxbin_comebin_binny	>0.6	3	strain
metabinner_maxbin_comebin_binny	>0.7	2	strain
metabinner_maxbin_comebin_binny	>0.8	1.78571428571429	strain
metabinner_maxbin_comebin_binny	>0.9	6	strain
metabinner_maxbin_comebin_binny	>=0.5	4.6	strain
metabinner_maxbin_comebin_concoct	<0.5	105.45	strain
metabinner_maxbin_comebin_concoct	>0.6	2.94117647058824	strain
metabinner_maxbin_comebin_concoct	>0.7	1.94444444444444	strain
metabinner_maxbin_comebin_concoct	>0.8	1.57142857142857	strain
metabinner_maxbin_comebin_concoct	>0.9	5.36842105263158	strain
metabinner_maxbin_comebin_concoct	>=0.5	4.55	strain
metabinner_maxbin_comebin_concoct_binny	<0.5	106.25	strain
metabinner_maxbin_comebin_concoct_binny	>0.6	3.11764705882353	strain
metabinner_maxbin_comebin_concoct_binny	>0.7	2	strain
metabinner_maxbin_comebin_concoct_binny	>0.8	2.14285714285714	strain
metabinner_maxbin_comebin_concoct_binny	>0.9	6.94736842105263	strain
metabinner_maxbin_comebin_concoct_binny	>=0.5	4.85	strain
metabinner_maxbin_comebin_metabat	<0.5	92	strain
metabinner_maxbin_comebin_metabat	>0.6	2.94117647058824	strain
metabinner_maxbin_comebin_metabat	>0.7	2.05882352941176	strain
metabinner_maxbin_comebin_metabat	>0.8	1.35714285714286	strain
metabinner_maxbin_comebin_metabat	>0.9	5.78947368421053	strain
metabinner_maxbin_comebin_metabat	>=0.5	4.65	strain
metabinner_maxbin_comebin_metabat_binny	<0.5	92.8	strain
metabinner_maxbin_comebin_metabat_binny	>0.6	3.11764705882353	strain
metabinner_maxbin_comebin_metabat_binny	>0.7	2.11764705882353	strain
metabinner_maxbin_comebin_metabat_binny	>0.8	1.8	strain
metabinner_maxbin_comebin_metabat_binny	>0.9	7.36842105263158	strain
metabinner_maxbin_comebin_metabat_binny	>=0.5	4.95	strain
metabinner_maxbin_comebin_metabat_concoct	<0.5	112.1	strain
metabinner_maxbin_comebin_metabat_concoct	>0.6	3.05882352941176	strain
metabinner_maxbin_comebin_metabat_concoct	>0.7	2.05555555555556	strain
metabinner_maxbin_comebin_metabat_concoct	>0.8	1.6	strain
metabinner_maxbin_comebin_metabat_concoct	>0.9	6.73684210526316	strain
metabinner_maxbin_comebin_metabat_concoct	>=0.5	4.9	strain
metabinner_maxbin_comebin_metabat_concoct_binny	<0.5	112.9	strain
metabinner_maxbin_comebin_metabat_concoct_binny	>0.6	3.23529411764706	strain
metabinner_maxbin_comebin_metabat_concoct_binny	>0.7	2.11111111111111	strain
metabinner_maxbin_comebin_metabat_concoct_binny	>0.8	2.13333333333333	strain
metabinner_maxbin_comebin_metabat_concoct_binny	>0.9	8.31578947368421	strain
metabinner_maxbin_comebin_metabat_concoct_binny	>=0.5	5.2	strain
metabinner_maxbin_concoct	<0.5	49.65	strain
metabinner_maxbin_concoct	>0.6	2.4375	strain
metabinner_maxbin_concoct	>0.7	1.58823529411765	strain
metabinner_maxbin_concoct	>0.8	1.28571428571429	strain
metabinner_maxbin_concoct	>0.9	3.78947368421053	strain
metabinner_maxbin_concoct	>=0.5	2.41176470588235	strain
metabinner_maxbin_concoct_binny	<0.5	50.45	strain
metabinner_maxbin_concoct_binny	>0.6	2.625	strain
metabinner_maxbin_concoct_binny	>0.7	1.64705882352941	strain
metabinner_maxbin_concoct_binny	>0.8	1.85714285714286	strain
metabinner_maxbin_concoct_binny	>0.9	5.36842105263158	strain
metabinner_maxbin_concoct_binny	>=0.5	2.76470588235294	strain
metabinner_maxbin_metabat	<0.5	36.2	strain
metabinner_maxbin_metabat	>0.6	2.4375	strain
metabinner_maxbin_metabat	>0.7	1.6875	strain
metabinner_maxbin_metabat	>0.8	1.15384615384615	strain
metabinner_maxbin_metabat	>0.9	4.21052631578947	strain
metabinner_maxbin_metabat	>=0.5	2.6875	strain
metabinner_maxbin_metabat_binny	<0.5	37	strain
metabinner_maxbin_metabat_binny	>0.6	2.625	strain
metabinner_maxbin_metabat_binny	>0.7	1.75	strain
metabinner_maxbin_metabat_binny	>0.8	1.53333333333333	strain
metabinner_maxbin_metabat_binny	>0.9	5.78947368421053	strain
metabinner_maxbin_metabat_binny	>=0.5	3.0625	strain
metabinner_maxbin_metabat_concoct	<0.5	56.3	strain
metabinner_maxbin_metabat_concoct	>0.6	2.5625	strain
metabinner_maxbin_metabat_concoct	>0.7	1.70588235294118	strain
metabinner_maxbin_metabat_concoct	>0.8	1.33333333333333	strain
metabinner_maxbin_metabat_concoct	>0.9	5.15789473684211	strain
metabinner_maxbin_metabat_concoct	>=0.5	2.82352941176471	strain
metabinner_maxbin_metabat_concoct_binny	<0.5	57.1	strain
metabinner_maxbin_metabat_concoct_binny	>0.6	2.75	strain
metabinner_maxbin_metabat_concoct_binny	>0.7	1.76470588235294	strain
metabinner_maxbin_metabat_concoct_binny	>0.8	1.86666666666667	strain
metabinner_maxbin_metabat_concoct_binny	>0.9	6.73684210526316	strain
metabinner_maxbin_metabat_concoct_binny	>=0.5	3.17647058823529	strain
metabinner_maxbin_semibin2	<0.5	64.75	strain
metabinner_maxbin_semibin2	>0.6	3.27777777777778	strain
metabinner_maxbin_semibin2	>0.7	2	strain
metabinner_maxbin_semibin2	>0.8	1.25	strain
metabinner_maxbin_semibin2	>0.9	4.52631578947368	strain
metabinner_maxbin_semibin2	>=0.5	3.21052631578947	strain
metabinner_maxbin_semibin2_binny	<0.5	65.55	strain
metabinner_maxbin_semibin2_binny	>0.6	3.44444444444444	strain
metabinner_maxbin_semibin2_binny	>0.7	2.05882352941176	strain
metabinner_maxbin_semibin2_binny	>0.8	1.75	strain
metabinner_maxbin_semibin2_binny	>0.9	6.10526315789474	strain
metabinner_maxbin_semibin2_binny	>=0.5	3.52631578947368	strain
metabinner_maxbin_semibin2_comebin	<0.5	120.55	strain
metabinner_maxbin_semibin2_comebin	>0.6	3.88888888888889	strain
metabinner_maxbin_semibin2_comebin	>0.7	2.47058823529412	strain
metabinner_maxbin_semibin2_comebin	>0.8	1.5	strain
metabinner_maxbin_semibin2_comebin	>0.9	6.10526315789474	strain
metabinner_maxbin_semibin2_comebin	>=0.5	5.55	strain
metabinner_maxbin_semibin2_comebin_binny	<0.5	121.35	strain
metabinner_maxbin_semibin2_comebin_binny	>0.6	4.05555555555556	strain
metabinner_maxbin_semibin2_comebin_binny	>0.7	2.52941176470588	strain
metabinner_maxbin_semibin2_comebin_binny	>0.8	2	strain
metabinner_maxbin_semibin2_comebin_binny	>0.9	7.68421052631579	strain
metabinner_maxbin_semibin2_comebin_binny	>=0.5	5.85	strain
metabinner_maxbin_semibin2_comebin_concoct	<0.5	140.65	strain
metabinner_maxbin_semibin2_comebin_concoct	>0.6	4	strain
metabinner_maxbin_semibin2_comebin_concoct	>0.7	2.44444444444444	strain
metabinner_maxbin_semibin2_comebin_concoct	>0.8	1.8125	strain
metabinner_maxbin_semibin2_comebin_concoct	>0.9	7.05263157894737	strain
metabinner_maxbin_semibin2_comebin_concoct	>=0.5	5.8	strain
metabinner_maxbin_semibin2_comebin_concoct_binny	<0.5	141.45	strain
metabinner_maxbin_semibin2_comebin_concoct_binny	>0.6	4.16666666666667	strain
metabinner_maxbin_semibin2_comebin_concoct_binny	>0.7	2.5	strain
metabinner_maxbin_semibin2_comebin_concoct_binny	>0.8	2.3125	strain
metabinner_maxbin_semibin2_comebin_concoct_binny	>0.9	8.63157894736842	strain
metabinner_maxbin_semibin2_comebin_concoct_binny	>=0.5	6.1	strain
metabinner_maxbin_semibin2_comebin_metabat	<0.5	127.2	strain
metabinner_maxbin_semibin2_comebin_metabat	>0.6	4	strain
metabinner_maxbin_semibin2_comebin_metabat	>0.7	2.58823529411765	strain
metabinner_maxbin_semibin2_comebin_metabat	>0.8	1.625	strain
metabinner_maxbin_semibin2_comebin_metabat	>0.9	7.47368421052632	strain
metabinner_maxbin_semibin2_comebin_metabat	>=0.5	5.9	strain
metabinner_maxbin_semibin2_comebin_metabat_binny	<0.5	128	strain
metabinner_maxbin_semibin2_comebin_metabat_binny	>0.6	4.16666666666667	strain
metabinner_maxbin_semibin2_comebin_metabat_binny	>0.7	2.64705882352941	strain
metabinner_maxbin_semibin2_comebin_metabat_binny	>0.8	2.125	strain
metabinner_maxbin_semibin2_comebin_metabat_binny	>0.9	9.05263157894737	strain
metabinner_maxbin_semibin2_comebin_metabat_binny	>=0.5	6.2	strain
metabinner_maxbin_semibin2_comebin_metabat_concoct	<0.5	147.3	strain
metabinner_maxbin_semibin2_comebin_metabat_concoct	>0.6	4.11111111111111	strain
metabinner_maxbin_semibin2_comebin_metabat_concoct	>0.7	2.55555555555556	strain
metabinner_maxbin_semibin2_comebin_metabat_concoct	>0.8	1.9375	strain
metabinner_maxbin_semibin2_comebin_metabat_concoct	>0.9	8.42105263157895	strain
metabinner_maxbin_semibin2_comebin_metabat_concoct	>=0.5	6.15	strain
metabinner_maxbin_semibin2_comebin_metabat_concoct_binny	<0.5	148.1	strain
metabinner_maxbin_semibin2_comebin_metabat_concoct_binny	>0.6	4.27777777777778	strain
metabinner_maxbin_semibin2_comebin_metabat_concoct_binny	>0.7	2.61111111111111	strain
metabinner_maxbin_semibin2_comebin_metabat_concoct_binny	>0.8	2.4375	strain
metabinner_maxbin_semibin2_comebin_metabat_concoct_binny	>0.9	10	strain
metabinner_maxbin_semibin2_comebin_metabat_concoct_binny	>=0.5	6.45	strain
metabinner_maxbin_semibin2_concoct	<0.5	84.85	strain
metabinner_maxbin_semibin2_concoct	>0.6	3.38888888888889	strain
metabinner_maxbin_semibin2_concoct	>0.7	2	strain
metabinner_maxbin_semibin2_concoct	>0.8	1.5625	strain
metabinner_maxbin_semibin2_concoct	>0.9	5.47368421052632	strain
metabinner_maxbin_semibin2_concoct	>=0.5	3.47368421052632	strain
metabinner_maxbin_semibin2_concoct_binny	<0.5	85.65	strain
metabinner_maxbin_semibin2_concoct_binny	>0.6	3.55555555555556	strain
metabinner_maxbin_semibin2_concoct_binny	>0.7	2.05555555555556	strain
metabinner_maxbin_semibin2_concoct_binny	>0.8	2.0625	strain
metabinner_maxbin_semibin2_concoct_binny	>0.9	7.05263157894737	strain
metabinner_maxbin_semibin2_concoct_binny	>=0.5	3.78947368421053	strain
metabinner_maxbin_semibin2_metabat	<0.5	71.4	strain
metabinner_maxbin_semibin2_metabat	>0.6	3.38888888888889	strain
metabinner_maxbin_semibin2_metabat	>0.7	2.11764705882353	strain
metabinner_maxbin_semibin2_metabat	>0.8	1.375	strain
metabinner_maxbin_semibin2_metabat	>0.9	5.89473684210526	strain
metabinner_maxbin_semibin2_metabat	>=0.5	3.57894736842105	strain
metabinner_maxbin_semibin2_metabat_binny	<0.5	72.2	strain
metabinner_maxbin_semibin2_metabat_binny	>0.6	3.55555555555556	strain
metabinner_maxbin_semibin2_metabat_binny	>0.7	2.17647058823529	strain
metabinner_maxbin_semibin2_metabat_binny	>0.8	1.875	strain
metabinner_maxbin_semibin2_metabat_binny	>0.9	7.47368421052632	strain
metabinner_maxbin_semibin2_metabat_binny	>=0.5	3.89473684210526	strain
metabinner_maxbin_semibin2_metabat_concoct	<0.5	91.5	strain
metabinner_maxbin_semibin2_metabat_concoct	>0.6	3.5	strain
metabinner_maxbin_semibin2_metabat_concoct	>0.7	2.11111111111111	strain
metabinner_maxbin_semibin2_metabat_concoct	>0.8	1.6875	strain
metabinner_maxbin_semibin2_metabat_concoct	>0.9	6.84210526315789	strain
metabinner_maxbin_semibin2_metabat_concoct	>=0.5	3.84210526315789	strain
metabinner_maxbin_semibin2_metabat_concoct_binny	<0.5	92.3	strain
metabinner_maxbin_semibin2_metabat_concoct_binny	>0.6	3.66666666666667	strain
metabinner_maxbin_semibin2_metabat_concoct_binny	>0.7	2.16666666666667	strain
metabinner_maxbin_semibin2_metabat_concoct_binny	>0.8	2.1875	strain
metabinner_maxbin_semibin2_metabat_concoct_binny	>0.9	8.42105263157895	strain
metabinner_maxbin_semibin2_metabat_concoct_binny	>=0.5	4.15789473684211	strain
metabinner_metabat	<0.5	11.5	strain
metabinner_metabat	>0.6	2.09090909090909	strain
metabinner_metabat	>0.7	1.5	strain
metabinner_metabat	>0.8	1.11111111111111	strain
metabinner_metabat	>0.9	2.94736842105263	strain
metabinner_metabat	>=0.5	1.78571428571429	strain
metabinner_metabat_binny	<0.5	12.3	strain
metabinner_metabat_binny	>0.6	2	strain
metabinner_metabat_binny	>0.7	1.57142857142857	strain
metabinner_metabat_binny	>0.8	1.38461538461538	strain
metabinner_metabat_binny	>0.9	4.52631578947368	strain
metabinner_metabat_binny	>=0.5	2.06666666666667	strain
metabinner_metabat_concoct	<0.5	31.6	strain
metabinner_metabat_concoct	>0.6	2.08333333333333	strain
metabinner_metabat_concoct	>0.7	1.53333333333333	strain
metabinner_metabat_concoct	>0.8	1.25	strain
metabinner_metabat_concoct	>0.9	3.89473684210526	strain
metabinner_metabat_concoct	>=0.5	2	strain
metabinner_metabat_concoct_binny	<0.5	32.4	strain
metabinner_metabat_concoct_binny	>0.6	2.15384615384615	strain
metabinner_metabat_concoct_binny	>0.7	1.6	strain
metabinner_metabat_concoct_binny	>0.8	1.64285714285714	strain
metabinner_metabat_concoct_binny	>0.9	5.47368421052632	strain
metabinner_metabat_concoct_binny	>=0.5	2.25	strain
metabinner_semibin2	<0.5	40.05	strain
metabinner_semibin2	>0.6	2.38888888888889	strain
metabinner_semibin2	>0.7	1.64705882352941	strain
metabinner_semibin2	>0.8	1.15384615384615	strain
metabinner_semibin2	>0.9	3.26315789473684	strain
metabinner_semibin2	>=0.5	2.38888888888889	strain
metabinner_semibin2_binny	<0.5	40.85	strain
metabinner_semibin2_binny	>0.6	2.55555555555556	strain
metabinner_semibin2_binny	>0.7	1.70588235294118	strain
metabinner_semibin2_binny	>0.8	1.64285714285714	strain
metabinner_semibin2_binny	>0.9	4.84210526315789	strain
metabinner_semibin2_binny	>=0.5	2.72222222222222	strain
metabinner_semibin2_comebin	<0.5	95.85	strain
metabinner_semibin2_comebin	>0.6	3	strain
metabinner_semibin2_comebin	>0.7	2.11764705882353	strain
metabinner_semibin2_comebin	>0.8	1.46153846153846	strain
metabinner_semibin2_comebin	>0.9	4.84210526315789	strain
metabinner_semibin2_comebin	>=0.5	4.65	strain
metabinner_semibin2_comebin_binny	<0.5	96.65	strain
metabinner_semibin2_comebin_binny	>0.6	3.16666666666667	strain
metabinner_semibin2_comebin_binny	>0.7	2.17647058823529	strain
metabinner_semibin2_comebin_binny	>0.8	1.92857142857143	strain
metabinner_semibin2_comebin_binny	>0.9	6.42105263157895	strain
metabinner_semibin2_comebin_binny	>=0.5	4.95	strain
metabinner_semibin2_comebin_concoct	<0.5	115.95	strain
metabinner_semibin2_comebin_concoct	>0.6	3.11111111111111	strain
metabinner_semibin2_comebin_concoct	>0.7	2.11111111111111	strain
metabinner_semibin2_comebin_concoct	>0.8	1.71428571428571	strain
metabinner_semibin2_comebin_concoct	>0.9	5.78947368421053	strain
metabinner_semibin2_comebin_concoct	>=0.5	4.9	strain
metabinner_semibin2_comebin_concoct_binny	<0.5	116.75	strain
metabinner_semibin2_comebin_concoct_binny	>0.6	3.27777777777778	strain
metabinner_semibin2_comebin_concoct_binny	>0.7	2.16666666666667	strain
metabinner_semibin2_comebin_concoct_binny	>0.8	2.13333333333333	strain
metabinner_semibin2_comebin_concoct_binny	>0.9	7.36842105263158	strain
metabinner_semibin2_comebin_concoct_binny	>=0.5	5.2	strain
metabinner_semibin2_comebin_metabat	<0.5	102.5	strain
metabinner_semibin2_comebin_metabat	>0.6	3.11111111111111	strain
metabinner_semibin2_comebin_metabat	>0.7	2.23529411764706	strain
metabinner_semibin2_comebin_metabat	>0.8	1.61538461538462	strain
metabinner_semibin2_comebin_metabat	>0.9	6.21052631578947	strain
metabinner_semibin2_comebin_metabat	>=0.5	5	strain
metabinner_semibin2_comebin_metabat_binny	<0.5	103.3	strain
metabinner_semibin2_comebin_metabat_binny	>0.6	3.27777777777778	strain
metabinner_semibin2_comebin_metabat_binny	>0.7	2.29411764705882	strain
metabinner_semibin2_comebin_metabat_binny	>0.8	2.07142857142857	strain
